M673062990070067200,11, اطلقوا هذا الهاشتاق حذف_قناه_العربيه_من_الريسيفر لانها فضحت اسرار القاعده والخوارج بشكل اجمع قبحت وجوهكم يا دعاه النار,إيجابي,سلبي
M673084280453636096,12, افضل ما كتب عن قناه العبريه حذف_قناه_العربيه_من_الريسيفر ,سخرية,إيجابي
M673452425781641216,3, اقل الواجب واضعف الايمان حذف_قناه_العربيه_من_الريسيفر,سخرية,محايد
M673066706131099648,51, الا الشيعي اللي يغرد من حسابكم من سكان طهران و كربلاا_المقدسه حذف_قناه_العربيه_من_الريسيفر ,لا يمكن تحديده,سخرية
M673068393491259392,1, الا العربيه م احذفها هذي قناتي المفضله حذف_قناه_العربيه_من_الريسيفر,إيجابي,سلبي
M673467640891871232,17, الاخوان المسلمون السعوديون بتوجيهات سريه من قطر يهاجمون العربيه و mbc لكي نتفرغ لمشاهده الجزيره حذف_قناه_العربيه_ ,محايد,لا يمكن تحديده
M673082141660585984,3, الاخوانجيه قرروا حذف_قناه_العربيه_من_الريسيفر بعدماعرضت وثائقي كيف_واجهت_السعوديه_القاعده لان القاعدهخرجت من رحم الاخوان ا ,لا يمكن تحديده,محايد
M673055490402820096,2, الاخونجيه والدواعش يريدون الاصطياد بالماا العكر حذف_قناه_العربيه_من_الريسيفر ,سلبي,محايد
M673062004681138176,13, الارهابيين ازعجهم وثائقي كيف_واجهت_السعوديه_القاعده فقامو بانشاا هاشتاق حذف_قناه_العربيه_من_الريسيفر قبحهم الله,سلبي,لا يمكن تحديده
M673061532398301184,4, التوقيت ب حذف_قناه_العربيه_من_الريسيفر جاا مع فيلم كيف_واجهت_السعوديه_القاعده يثبت ان الي يطالب فيه بلاا وياكثر المطيعين يس ,لا يمكن تحديده,محايد
M673130341167665152,54, الجزيره تستضيف اعداا السعوديه والحزبيين يعتبرونها اعلام حر تامل حذف_قناه_العربيه_من_الريسيفر ,سلبي,محايد
M673438430668419072,2, الجزيره_تهاجم_السعوديه احفاد دحلان والسيسي مسترسلين في التاق وبرضه نقول حذف_قناه_العربيه_من_الريسيفر,لا يمكن تحديده,محايد
M673303342785916928,3, الجزيره_تهاجم_السعوديه استغرب من سكوت البعض يا اخوان عن الجزيره وهجومها على وطنا وبالامس القريب طالبوا ب حذف_قناه_العربيه ,سلبي,محايد
M673439453701107712,1, الجزيره_تهاجم_السعوديه اين حريم السلطان اليوم كما كانوا امس الدفاع الكاذب باسم الوطن حذف_قناه_العربيه_من_الريسيفر ,سلبي,لا يمكن تحديده
M673439733624791040,1, الجزيره_تهاجم_السعوديه بالامس قالوا حذف_قناه_العربيه_من_الريسيفر من اجل الوطن اليوم سنرى همهم الوطن ام تيارهم العفن الاخونجيه انفصام ,سلبي,محايد
M673264340032757760,24, الجزيره_تهاجم_السعوديه تتوقعون الاخونجيه يشاركون في الهاتشتاق زي ما شاركوا في حذف_قناه_العربيه_من_الريسيفر,سخرية,محايد
M673271003070521344,1, الجزيره_تهاجم_السعوديه حذف_قناه_العربيه_من_الريسيفر عشان نرضيهم خلونا على القناه الاولى اسوا شي هو الاعلام الموجهه النتيجه الان 1 1,سخرية,سلبي
M673402572158451712,3, الجزيره_تهاجم_السعوديه حذف_قناه_العربيه_من_الريسيفرmbc حذف_قناه_العربيه_من_الريسيفر ما دمنا لا نملك اعلام فلا تستغرب كل ,لا يمكن تحديده,سلبي
M673296759804796928,1, الجزيره_تهاجم_السعوديه عليهم عليهم حذف_قناه_العربيه_من_الريسيفر معاهم معاهم مسخره ياللي للحين تتلقى من القنوات وكانها لا تخطئ,سخرية,سلبي
M673299480754659328,1, الجزيره_تهاجم_السعوديه نكايه وهجمه مرتده على هاشتاق حذف_قناه_العربيه_من_الريسيفر الله يشغلكم ببعض غذامي على كلباني ويكف شركم عن امه محمد,سخرية,سلبي
M673454426091339776,1, الجزيره_تهاجم_السعوديه وش السالفه بعد ياخي الواحد يقفل تويتر نص ساعه قيلوله يلقى الرسيفر كله انحذف حذف_قناه_العربيه_من_الريسيفر,سخرية,لا يمكن تحديده
M673058956479188992,2, الحقيقه ان مطالب حذف_قناه_العربيه_من_الريسيفر رساله من الاخوان وطابورهم في الداخل لوزاره الداخليه بعد برنامج كيف_واجهت_ال ,لا يمكن تحديده,محايد
M673271500691099648,3, الحمد لله ان بلادنا اثبتت كيف_واجهت_السعوديه_القاعده لذلك الطابور الخامس ذراعهم طالب حذف_قناه_العربيه_من_الريسيفر ,لا يمكن تحديده,سلبي
M673177174854254592,6, الحمد لله انني اتابع هده القناه مطلقا نني اعتبر متابعتها تطبيعا مع اسراايل حذف_قناه_العربيه_من_الريسيفر,سلبي,لا يمكن تحديده
M673090504507138048,3, الخوارج تنظيم_القاعده قال الخوارج شر الخلق والخليقه حذف_قناه_العربيه_من_الريسيفر,سلبي,لا يمكن تحديده
M673123446059089920,7, الذي يخرج على ولي الامر فهو خارجي سوا بن لادن او غيره كيف_واجهت_السعوديه_القاعده حذف_قناه_العربيه_من_الريسيفر ,سلبي,محايد
M673094661976801280,4, السعوديه_تحجب_قناه_المنار_على_عربسات ثم كيف_واجهت_السعوديه_القاعده فطلع الغبي يتحدث عن الاحزاب ويطالب ب حذف_قناه_العربيه_ ,سخرية,سلبي
M673055719063740416,5, السياسه المعتاده ومع كل حركه او موقف يكشف المخططات المستتره يجعلوها محرمه شرعا او وصموها بالفتنه حذف_قناه_العربيه_م ,سلبي,لا يمكن تحديده
M673181982751334400,11, الصح ايقاف قناتي الميادين والمنار لهجماتهماالاعلاميه وتلفيقهما الاشاعات على المملكه حذف_قناه_العربيه_من_الريسيفر ,لا يمكن تحديده,سلبي
M673090513789165568,8, الصراخ على قدر الالم حذف_قناه_العربيه_من_الريسيفر,سلبي,لا يمكن تحديده
M673101599821144064,1, العبريهافعي الاعلام كاسعوديين نبرااالى الله منها حذف_قناه_العربيه_من_الريسيفر ,سلبي,لا يمكن تحديده
M673231980914454528,20, العربيه كيف_واجهت_السعوديه_القاعده حذف_قناه_العربيه_من_الريسيفر السكوت على مؤيدي الارهاب ارهاب لا يقل ضررا ولا ين ,لا يمكن تحديده,سلبي
M673090463449137152,1, العربيه_تستضيف_ايادجمال_الدين اعتقد هذا سبب الهاشتاق ي ا فيصل حذف_قناه_العربيه_من_الريسيفر و تاكد بنفسك,محايد,لا يمكن تحديده
M673065261159817216,2, الفيلم الوثائقي الذي عرض وماحواه اكبربكثير من التوقف عند تقييم القناه وعملها يبدو انه هز خواصر القاعدين منهم حذف_قنا ,لا يمكن تحديده,سخرية
M673058702375698432,6, القدره على الانتقاا والتمييز مطلب زمن القمع الفكري واستعمار العقول شارف على الانتهاا فالرجاا تغيير الخطه حذف_قناه_الع ,إيجابي,لا يمكن تحديده
M673217316570734592,1, اللي ناوين يحذفون العربيه كلهم وجهان لعمله وحده حذف_قناه_العربيه_من_الريسيفر حذف_قناه_العربيه,لا يمكن تحديده,محايد
M673095963498692608,1, اللي يقول ان حذف قناه العربيه بسبب تعليقاتها عن الارهابيين هناك ارهاب رافضي شيعي وايراني اخطر ليش ماتنشره حذف_قناه_العرب ,كلاهما,لا يمكن تحديده
M673056257901772800,2, المطالبه ب حذف_قناه_العربيه_من_الريسيفر اتت بعد كيف_واجهت_السعوديه_القاعده وبعد صناعه_الموت لذلك شكرا_قناه_العربيه ,إيجابي,لا يمكن تحديده
M673432106538770432,3, المناحه الي شاهدناها في حذف_قناه_العربيه_من_الريسيفر بسبب كيف_واجهت_السعوديه_القاعده الان وضعيه دجاج ساديا الجز ,سخرية,سلبي
M673082651704754176,37, الهالك زعيم القاعده بن لادن يبارك تفجيرات الرياض والخبر حذف_قناه_العربيه_من_الريسيفر كيف_واجهت_السعوديه_القاعده ,سلبي,لا يمكن تحديده
M673271404264079360,4, الوسم القضيه حذف_قناه_العربيه_من_الريسيفر وسم الرد الجزيره_تهاجم_السعوديه مع الاسف تيارات تتصارع وكان هناك من سيكسب ويخ ,سلبي,لا يمكن تحديده
M673170591017398272,3, الي ينادى بحذفها ويترك غيرها اعرف انه اخوانى او داعشى حذف_قناه_العربيه_من_الريسيفر,سلبي,محايد
M673078830995800064,1, اليوم عند الساعه 1 05 ظهرا اعاده الثلاثه اجزاا كامله على قناه العربيه كيف_واجهت_السعوديه_القاعده حذف_قناه_العربي ,محايد,لا يمكن تحديده
M673091602890493952,3, اناحاذفتها من زماااااان ولله الحمد قناه لاتمثلني ولاتمثل بلدي بلدالسنه والتوحيد بلدسلمان الحزم والعزم حذف_قناه_العربيه_من ,إيجابي,سلبي
M673140312286617600,1, انت اللي جبته لنفسك يا داعشي جامي_يدافع_عن_بشار حذف_قناه_العربيه_من_الريسيفر حريم_السلطان ,سلبي,لا يمكن تحديده
M673058723246546944,24, انتو للحين عالتلفزيون والقنوات من عذر مخوخكم مبرمجه حذف_قناه_العربيه_من_الريسيفر ,سخرية,محايد
M673127841052143616,3, اول ماشفت الوسم حذف_قناه_العربيه_من_الريسيفر عرفت ان البرنامج جاب نتائجه العربيه هي القناه الاخباريه رقم 1,إيجابي,لا يمكن تحديده
M673216624644767744,3, اي تحدي صارخ هذا الذي يقدمه من يطالبون ب حذف_قناه_العربيه_من_الريسيفر للدوله وللعالم وللانسانيه ,لا يمكن تحديده,محايد
M673053224715317248,9, بالفيديو سبب حذف_قناه_العربيه_من_الريسيفر ,محايد,لا يمكن تحديده
M673454509637640192,3, بعد ان اوجعهم الوثائقي استنفروا كل حساباتهم الاساسيه والاحتياطيه في حذف_قناه_العربيه_من_الريسيفر وفي الجزيره_تهاجم_السعود ,سلبي,محايد
M673109849748717568,3, بعد ان بثت القناه العمل الوثائقي الكبير كيف_واجهت_السعوديه_القاعده بداالدواعش يطالبون ب حذف_قناه_العربيه_من_الريسيفر ال ,كلاهما,محايد
M673059911400558592,22, بعد تعاونها مع الداخليه باخراج الفيلم الوثائقي وكشف ارهابهم لم يعلنوا رفضهم للارهاب وتايدهم للدوله بل طالبوا حذف_قناه_ ,سلبي,لا يمكن تحديده
M673352990930157568,1, بعد تعاونها مع الداخليه وكشفها الارهاب ومخططاته وخشيه الاخرين من كشفهم انشاواهذا الوسم حذف_قناه_العربيه_من_الريسيفر,سلبي,محايد
M673058027247898624,3, بعد تقرير العربيه للارهاب في المملكه افراخها يروجون لحذف القناه حذف_قناه_العربيه_من_الريسيفر العربيه_باقيه_وتتمدد,سلبي,محايد
M673084451778387968,11, بعد عرض كيف_واجهت_السعوديه_القاعده خرج هذا الوسم حذف_قناه_العربيه_من_الريسيفر لايستطيعون البوح انهم مع القاعده لكن ي ,سلبي,لا يمكن تحديده
M673077231955148800,15, بعد عرضها برنامج كيف_واجهت_السعوديه_القاعده التي فضحت الخوارج واصابت الاخونجيه الجنون اخرجوا هاشتاق حذف_قناه_العربيه_من ,سلبي,محايد
M673385585256583168,3, بعد فضحهم في وثائقي_العربيه_نهايه_القاعده بمقاطع حصريه اطلقو حذف_قناه_العربيه_من_الريسيفر شكرا_محمد_بن_نايف ,سلبي,لا يمكن تحديده
M673087435342020608,12, بعد هذا الهاشتاق المؤثر حذف_قناه_العربيه_من_الريسيفر قررت احذف القناه من الرسيفر الخربان واضيفها عالجديد وانزل ابليشكن القن ,سخرية,كلاهما
M673062834759188480,13, بعد وثايقي_العربيه_نهايه_القاعده كيف_واجهت_السعوديه_القاعده طالبو احباب الخوارج ب حذف_قناه_العربيه_من_الريسيفر تاملو ,سلبي,محايد
M673097807507628032,15, بعدفضائح فكر القاعدهالذي منبعه الاخوان وثايقي_العربيه_نهايه_القاعده كيف_واجهت_السعوديه_القاعده نشطت رعاعها حذف_قناه_الع ,سلبي,لا يمكن تحديده
M673070897213931520,20, بل بعد تفاخر الرافضي انه سب ابو بكر الصديق على القناه هب الموحدون ل حذف_قناه_العربيه_من_الريسيفر يا احمق ,كلاهما,سلبي
M673146665814130688,1, بل حذف جميع القنوات الدينيه من الرسيفر اولى بالف مره من حذف قناه العربيه حذف_قناه_العربيه_من_الريسيفر,إيجابي,لا يمكن تحديده
M673150833635250176,1, بوركت يا بني بالفعل شتم السنه ورموزهم والتحريض على غزو بلدانهم وجهه نظر وراي يجب احترامه حذف_قناه_العربيه_من_الريسيفر,لا يمكن تحديده,سلبي
M673124823808270336,116, تاكد ان حمله الدواعش ل حذف_قناه_العربيه_من_الريسيفر ليست غيره على الدين وانما بسبب كيف_واجهت_السعوديه_القاعده ,سلبي,لا يمكن تحديده
M673081783773212672,7, تخيل ان نجاح محمد علي انجس اعلامي تخرج من هذه القناه هي لاتختلف عن قناه العالم فقط عندهم التقيه زياده حبتين حذف_قناه_العربي ,سلبي,لا يمكن تحديده
M673124940627972096,72, تعرف على الماسونيه العبريه ان كنت لاتعرف حذف_قناه_العربيه_من_الريسيفر ,سلبي,لا يمكن تحديده
M673155569096724480,6, تفسيري ان اللي يطالبون ب حذف_قناه_العربيه_من_الريسيفر ماجاز لهم فلم كيف_واجهت_السعوديه_القاعده والله انكم حاله ,سخرية,محايد
M673210425413148672,3, تكلفه الارهاب في العالم منذ عام 2000 وحتى عام 2014 كيف_واجهت_السعوديه_القاعده حذف_قناه_العربيه_من_الريسيفر ,سلبي,لا يمكن تحديده
M673217280143171584,22, تم الحذف حذف_قناه_العربيه_من_الريسيفر,سلبي,محايد
M673219441363144704,4, توقيت حذف_قناه_العربيه مثير للاهتمام حذف_قناه_العربيه_من_الريسيفر وزاره_الداخليه وزير_الداخليه كيف_واجهت_السع ,محايد,لا يمكن تحديده
M673070063239471104,3, جاب العيد حذف_قناه_العربيه_من_الريسيفر ادواردو_يضرب_لاعب_نجران ,سخرية,سلبي
M673155599610339328,2, جده_الان الغرفه_التجاريه تنشر الليبراليه طبع_في_البنت حذف_قناه_العربيه_من_الريسيفر ال ,لا يمكن تحديده,سلبي
M673146231158349824,1, حذف قناه العربيه شي ضروري بكوادر شيعيه حذف_قناه_العربيه_من_الريسيفر,سلبي,محايد
M673463463512047616,1, حذف_قناه_العالم_من_الريسيفر حذف_قناه_العربيه_من_الريسيفر اش الفرق بين قناه العالم والغربيه العالم تحرض على الحكومه العربيه تحرض على الشعب,سلبي,محايد
M673426890200383488,1, حذف_قناه_العربيه_من_الريسيفر 1 تصنيف الاخونج بالارهابيين 2 سحب خزعبلات قطب والبنا من المدارس 3 الفيديوالفاضح اصابهم في مقتل وكشف حقيقتهم,سلبي,لا يمكن تحديده
M673060705327824896,1, حذف_قناه_العربيه_من_الريسيفر 1 مع الاسف اقوى قناتين عربيه هي خليجيه العربيه والجزيره لم تنجحا بخدمه الخليج اولا للحرب الاعلاميه على ,كلاهما,سلبي
M673151778372866048,1, حذف_قناه_العربيه_من_الريسيفر 10_كما ان ارتدادهم لم يعيدهم الى المنتصف بل قذف بهم اخر الخط فاصبحت النتيجه عكسيه على النقيض قناه_العربيه,لا يمكن تحديده,سلبي
M673149231427919872,1, حذف_قناه_العربيه_من_الريسيفر 3_فاستضافه قناه_العربيه لعدونا لتعريته او للرد على اكاذيبه ومزاعمه مطلب نتمناه فضلاعن ان يكون مثارغضب لدينا,إيجابي,سلبي
M673150199062228992,1, حذف_قناه_العربيه_من_الريسيفر 6_ بعضهم يعمل في قناه_العربيه واخرون اشبه مايكونون بالمتطوعين فيها,محايد,سخرية
M673150603032440832,1, حذف_قناه_العربيه_من_الريسيفر 7_وهم كان فيما سبق مشاريع ارهابيه بامتياز قاب قوسين اوادنى من ان نراهم في وثائقي كيف_واجهت_السعوديه_القاعده,سلبي,سخرية
M673066562027462656,1, حذف_قناه_العربيه_من_الريسيفر lt هذا الهشتاق مليا ب الدواعش ,سلبي,محايد
M673213371685163008,1, حذف_قناه_العربيه_من_الريسيفر ابحثوا عن من انشئ هذا الوسم ولماذا هذا التوقيت المتزامن مع عرض وثائقي كيف_واجهت_السعوديه_القاعده,لا يمكن تحديده,محايد
M673053927668084736,6, حذف_قناه_العربيه_من_الريسيفر ابدالاتحذف تابع واعرف عدوك من تستضيف وكيف تتناول الاخباروكيف تصف شهدااالامه وكيف تجعل العدوصديق ,سلبي,محايد
M673096899499597824,12, حذف_قناه_العربيه_من_الريسيفر ابشر,سخرية,إيجابي
M673324686860812288,3, حذف_قناه_العربيه_من_الريسيفر ابن سعيد يطالب بحذف القناه وهو يتابع قناه العربيه بحجه تفكيك خطاباتها يتابعها من تلفزيون جيران ,لا يمكن تحديده,سخرية
M673479486973825024,1, حذف_قناه_العربيه_من_الريسيفر اتابع كل القنوات حر عقلي براسي وبكيفي اسمع واشوف وبكيفي لا علشان مقابله قلبو فيها وطني وديني ,لا يمكن تحديده,محايد
M673105201423900672,1, حذف_قناه_العربيه_من_الريسيفر اتوقع نص شيبان المملكه راح يسوون انقلاب ضد منع قناه العربيه عشان حبيبتهم سهير القيسي ,سخرية,لا يمكن تحديده
M673071044220067840,3, حذف_قناه_العربيه_من_الريسيفر اجل خلاص معاد له داعي يكون فيه رسيفر دام العربيه مهيب فيه ,لا يمكن تحديده,محايد
M673074329618423808,1, حذف_قناه_العربيه_من_الريسيفر اجلديهم يا العربيه الحلقات كامله بعد قليل ,إيجابي,محايد
M673147441726808064,1, حذف_قناه_العربيه_من_الريسيفر اجمل وصف لها قناه منافقين العرب اعلاميها اما رافضي يسب ويطعن بالاسلام او سني مستشيع جديد,سلبي,كلاهما
M673149326101749760,3, حذف_قناه_العربيه_من_الريسيفر احتفظوا بصور المغرد المطالب بحذف هذه القناه فسياتي يوم يكون احد المطلوبين امنيا كيف_واجهت_السع ,سلبي,محايد
M673072029713702912,2, حذف_قناه_العربيه_من_الريسيفر احذف بدايه ولا احذفها,كلاهما,لا يمكن تحديده
M673097497036914688,3, حذف_قناه_العربيه_من_الريسيفر احذف قناه_العربيه علشان ماتتابع كيف_واجهت_السعوديه_القاعده ولاتنسى تتابع قناه_بدايه وسماجه ,سلبي,لا يمكن تحديده
M673218097315225600,4, حذف_قناه_العربيه_من_الريسيفر احذفو قناه فتافيت وزن البنت تجاوز ال100 وكرش الرجال داخل تسلل بسببها ,لا يمكن تحديده,سخرية
M673112282466025472,1, حذف_قناه_العربيه_من_الريسيفر احذفوها انتم نحن السعوديين مابنحذفها,إيجابي,لا يمكن تحديده
M673153259855618048,1, حذف_قناه_العربيه_من_الريسيفر احذفوها ياجماعه لانو اتهمت الفتاوى البريئه من شيوخ الواق واق بالتحريض للجهاد ,سخرية,سلبي
M673062516486971392,1, حذف_قناه_العربيه_من_الريسيفر احسسسسسسسسسسسسسسسن,سلبي,إيجابي
M673053185905262592,30, حذف_قناه_العربيه_من_الريسيفر اخذفوها ستستمر العربيه في هدم مشروعكم ستقوم بتوعيه الاجيال القادمه بما فعلته قناه الا ,إيجابي,لا يمكن تحديده
M673124087519145984,3, حذف_قناه_العربيه_من_الريسيفر اذا برنامج عن القاعده جعلك خب وتريد ايها الخب ان تخدعنا فترى حتى اسرائيل سوت الف عمل عنهم م ,لا يمكن تحديده,سلبي
M673149203892293632,1, حذف_قناه_العربيه_من_الريسيفر اذا لم يكن حذف قناه العربيه لمصلحه الشيعه فلمن تكون المصلحه وخصوصا انها العدو لهم ,كلاهما,محايد
M673052926315765760,121, حذف_قناه_العربيه_من_الريسيفر اراا البعض حرام على العربيه تستضيف معمم شيعي وحلال على الجزيره تستضيف المتحدث الرسمي ,سخرية,محايد
M673147655661486080,8, حذف_قناه_العربيه_من_الريسيفر اضعاف قناه العربيه لمصلحه قناه المنار,كلاهما,محايد
M673088030983512064,4, حذف_قناه_العربيه_من_الريسيفر اطلق الاخونجيه الهشتاق بعد فضحت افعالهم الارهابيه للعالم قناه العربيه ,سلبي,محايد
M673400947431907328,1, حذف_قناه_العربيه_من_الريسيفر اعبد ربك وطع رسولك واتبع سنته واسمع كلام ولاه امرك وعلمائك اللي علئ المنهج الصحيح ولاتسلم عقلك للمرتزقه,محايد,سلبي
M673124325436825600,6, حذف_قناه_العربيه_من_الريسيفر اعتقد ان البرنامج الوثائقي كيف_واجهت_السعوديه_القاعده كان قوي و ملجم و تاثيره كبير جدا ,إيجابي,لا يمكن تحديده
M673065813763604480,3, حذف_قناه_العربيه_من_الريسيفر اعتقد ان التواصي على حذف العربيه هو من التواصي بالحق حتى تستقيم هذه القناه وتحسن اختيار ضيو ,إيجابي,سلبي
M673058363551449088,1, حذف_قناه_العربيه_من_الريسيفر اعلامي العربيه يربط برنامج القاعده ويترك اياد جمال نفس حلقات سلفي الدعاه وبعدها داعش ,سلبي,سخرية
M673209133399699456,1, حذف_قناه_العربيه_من_الريسيفر اعمل نفسك ميت ,سخرية,لا يمكن تحديده
M673360881993011200,3, حذف_قناه_العربيه_من_الريسيفر افا ليه ,سخرية,محايد
M673122354474676224,1, حذف_قناه_العربيه_من_الريسيفر افضل اناس تعطيك تفاصيل برامج ولقااات قناه العربيه هم الذين حذفوها من رسيفراتهم ,سخرية,لا يمكن تحديده
M673232980521975808,4, حذف_قناه_العربيه_من_الريسيفر افيخاي ادرعي ما عرفناه الا من الجزيره يا مغفل انت وياه,لا يمكن تحديده,سلبي
M673066600765988864,3, حذف_قناه_العربيه_من_الريسيفر اقسم بالله ان القنوات الصهيونيه في بعض اخبارها اصدق من العبريه,سلبي,كلاهما
M673435738437001216,1, حذف_قناه_العربيه_من_الريسيفر اقسم بالله انه حق علينا ان نحذفها,سلبي,لا يمكن تحديده
M673461520215461888,5, حذف_قناه_العربيه_من_الريسيفر اقل شيا تقدمه نصره لدينك ودفاعا عن اخوانك المسلمين وقضاياهم العربيه العربيه_ان_تكذب_اك ,سلبي,لا يمكن تحديده
M673243726584619008,1, حذف_قناه_العربيه_من_الريسيفر اقل مايقدمه المسلم الحق والمواطن المخلص لدينه ووطنه,إيجابي,لا يمكن تحديده
M673293202590420992,4, حذف_قناه_العربيه_من_الريسيفر اقل واجب,سخرية,لا يمكن تحديده
M673054444821417984,15, حذف_قناه_العربيه_من_الريسيفر الاخوان و قطيع المرشد بقياده المفك معترضه على استضافه شيعي على قناه العربيه ونست استضافه الج ,سخرية,محايد
M673156623016304640,1, حذف_قناه_العربيه_من_الريسيفر الاخونج يريدون ان نحذف قناه العربيه لكي لا نشاهد الا قناه الجزيره التي امضت سنين طوال وهي تدافع عن السعوديه,سلبي,محايد
M673129189600591872,1, حذف_قناه_العربيه_من_الريسيفر الاخونجيه زعلانين علي قنوات المجوس الي تسكرت ف قالوا نهاجم العربيه ارضاا لخامنئي,سخرية,سلبي
M673078451482529792,2, حذف_قناه_العربيه_من_الريسيفر الاخونجيه وجناحهم المسلح النصره بعد برنامج كيف_واجهت_السعوديه_القاعده بيحذفونها وممكن يحذ ,سلبي,لا يمكن تحديده
M673079306759852032,1, حذف_قناه_العربيه_من_الريسيفر الارهابي الداعشي الي يبي يحذف يحذف اما انا المواطن السعودي ما استغني عن ذراعي الاعلامي,كلاهما,محايد
M673104246837936128,1, حذف_قناه_العربيه_من_الريسيفر الاسلام دين السلام ولكن مافعلته القاعده والدواعش من بعدهم لا يمت للاسلام باي صله او بالسنه النبويه نبرا منهم,محايد,سلبي
M673085446973444096,1, حذف_قناه_العربيه_من_الريسيفر الان اعاده للفلم الوثائقي كيف_واجهت_السعوديه_القاعده الترددات انشر يا غيور ,إيجابي,محايد
M673117313382678528,1, حذف_قناه_العربيه_من_الريسيفر الاولى حذف فكر الخوارج من جزيره العرب,لا يمكن تحديده,سلبي
M673557379112427520,54, حذف_قناه_العربيه_من_الريسيفر التتيجه النهائيه كيف_واجهت_السعوديه_القاعده ,محايد,لا يمكن تحديده
M673112347205046272,1, حذف_قناه_العربيه_من_الريسيفر التكتيك الصهيوني للعربيه تضع حلقه عن الارهاب ثم بعدها طوام وان اعترضت سمتك ارهابي ,سلبي,لا يمكن تحديده
M673196222040186880,2, حذف_قناه_العربيه_من_الريسيفر التي اسمت الملهي الليلي المحترق في مصر بالمطعم تمييع الحق حرفتهم ,سلبي,لا يمكن تحديده
M673062107466854400,42, حذف_قناه_العربيه_من_الريسيفر الجزا1 الجزا2 الجزا3 ,محايد,لا يمكن تحديده
M673066084614959104,14, حذف_قناه_العربيه_من_الريسيفر الجزاالاول الجزاالثاني الجزاالثالث ,محايد,لا يمكن تحديده
M673542892393222144,4, حذف_قناه_العربيه_من_الريسيفر الجزيره والقنوات الشيعيه هي من تستحق الحذف االعربيه داائما في الصداااره لمصداقيتها في ,كلاهما,سلبي
M673443118767820800,3, حذف_قناه_العربيه_من_الريسيفر الجزيره يومها تستضيف افخياي ادرعي والفقيه وتلقب جماعات داعش الارهابيه بتنظيم الدوله الاسلاميه ا ,لا يمكن تحديده,سلبي
M673118288071811072,1, حذف_قناه_العربيه_من_الريسيفر الحذف لابد ان يكون من وزاره الاعلام اذا لاحظت خلل ويجب حذفها او اغلاقها فبعض الشعب يمشي بالاشاعات والكذب,سلبي,لا يمكن تحديده
M673076491064856576,9, حذف_قناه_العربيه_من_الريسيفر الحذف هو جزاا اي قناه سوف تقوم بكشف مخططات الارهابيين ومفخخي المؤخرات,سخرية,محايد
M673070042184097792,1, حذف_قناه_العربيه_من_الريسيفر الحقيقه ان الرويبضه نطقت يالله الجنه بس,إيجابي,لا يمكن تحديده
M673102934457077760,1, حذف_قناه_العربيه_من_الريسيفر الحلقات الثلاث فضحت الفكر الضال للجميع خصوصا الشباب والشكر للداخليه عليه استضافه رجل يكره الصحابه خيانه ,كلاهما,إيجابي
M673128842026971136,1, حذف_قناه_العربيه_من_الريسيفر الحمد لله قمت بحذف بدايه قبل 3 سنوات ,لا يمكن تحديده,محايد
M673098052618592256,1, حذف_قناه_العربيه_من_الريسيفر الحمدلله انا عندي قناه العربيه مثل قنوات الشيعه محرمه في بيتي تدعم كل ما هو ضد الدين وتسخر امكاناتها للفساد ,إيجابي,سلبي
M673096838996738048,1, حذف_قناه_العربيه_من_الريسيفر الحمدلله ماعندي الا قناه الاخباريهالسعوديه ولا قناهالعربيهوالجزيره كلها فالهوا سوا,إيجابي,محايد
M673441590250180608,1, حذف_قناه_العربيه_من_الريسيفر الحمدلله من زمن كان هذا قراري قناه لاتعتمد المصداقيه تسير وفق اجنده صهيونيه رافضيه,كلاهما,سلبي
M673393954931482624,1, حذف_قناه_العربيه_من_الريسيفر الحين اذا ماحذفتها اصير ليبرالي حقير كافر واذا حذفتها اصير داعشي ارهابي منحط الله يشفيكم ,سخرية,محايد
M673055632749129728,1, حذف_قناه_العربيه_من_الريسيفر السبب الوجيه لحذفها عند مشايخ الضلال واتباعهم العمي ,سلبي,لا يمكن تحديده
M673056272766386176,2, حذف_قناه_العربيه_من_الريسيفر السعوديه_تحجب_قناه_المنار_على_عربسات نظافه تامه لكل قنواه العهر,سلبي,إيجابي
M673229850191220736,1, حذف_قناه_العربيه_من_الريسيفر السؤال الى متى يستمر حلم ملكنا الغالي سلمان على الاخونجيه وهو ميقن انهم خونه وعملاا والشواهد ,كلاهما,لا يمكن تحديده
M673452715679350784,1, حذف_قناه_العربيه_من_الريسيفر الصحيح قناه العربيه بالتاا المربوطه على كل حال الذي يطالب بحذف ايه قناه ه ,سخرية,لا يمكن تحديده
M673074664667791360,9, حذف_قناه_العربيه_من_الريسيفر الصراخ على قدر الالم شاهد الجزا الثالث من فيلم العربيه كيف_واجهت_السعوديه_القاعده ,محايد,لا يمكن تحديده
M673052954774142976,13, حذف_قناه_العربيه_من_الريسيفر الظاهر الثلاث حلقات الي عرضتها العربيه عن الارهاب اوجعت دواعش الداخل ,سلبي,محايد
M673107074851696640,2, حذف_قناه_العربيه_من_الريسيفر العربيه اسطول اعلامي ضخم تخدم المملكه منذ نشاتها دفعت في ذلك ثمنا باهظا عبر مراسلين لها قتلوا ف ,إيجابي,لا يمكن تحديده
